"Year","Province","Normalization","Value"
2017,"New Brunswick","Share of Canada's GDP",0.00149768223630212
2017,"Quebec","Share of Canada's GDP",0.0103202732265709
2017,"Ontario","Share of Canada's GDP",0.0116334312946449
2017,"Manitoba","Share of Canada's GDP",0.0020395759961619
2017,"Saskatchewan","Share of Canada's GDP",0.00119356772107046
2017,"Alberta","Share of Canada's GDP",0.00360966645037631
2017,"British Columbia","Share of Canada's GDP",0.00384604424562549
2018,"Newfoundland and Labrador","Share of Canada's GDP",0.000472398313349779
2018,"Prince Edward Island","Share of Canada's GDP",0.000336595003155298
2018,"Nova Scotia","Share of Canada's GDP",0.00166594357753428
2018,"New Brunswick","Share of Canada's GDP",0.00149159543342321
2018,"Quebec","Share of Canada's GDP",0.0106800563650967
2018,"Ontario","Share of Canada's GDP",0.0111313894785153
2018,"Manitoba","Share of Canada's GDP",0.001914244019276
2018,"Saskatchewan","Share of Canada's GDP",0.00107432519648901
2018,"Alberta","Share of Canada's GDP",0.00335698611668866
2018,"British Columbia","Share of Canada's GDP",0.0040203158166485
2019,"Newfoundland and Labrador","Share of Canada's GDP",0.000492056128154439
2019,"Prince Edward Island","Share of Canada's GDP",0.000386893736649137
2019,"Nova Scotia","Share of Canada's GDP",0.0017531392921316
2019,"New Brunswick","Share of Canada's GDP",0.00154887324772624
2019,"Quebec","Share of Canada's GDP",0.0115466574804649
2019,"Ontario","Share of Canada's GDP",0.0116379713265868
2019,"Manitoba","Share of Canada's GDP",0.00200198034198983
2019,"Saskatchewan","Share of Canada's GDP",0.00120092854496796
2019,"Alberta","Share of Canada's GDP",0.00382522789512497
2019,"British Columbia","Share of Canada's GDP",0.00400699005328228
2020,"Newfoundland and Labrador","Share of Canada's GDP",0.000692546844421869
2020,"Prince Edward Island","Share of Canada's GDP",0.000534263380961992
2020,"Nova Scotia","Share of Canada's GDP",0.00218694229456598
2020,"New Brunswick","Share of Canada's GDP",0.00190801871282436
2020,"Quebec","Share of Canada's GDP",0.0154505522913686
2020,"Ontario","Share of Canada's GDP",0.0148981475392364
2020,"Manitoba","Share of Canada's GDP",0.00242141951694064
2020,"Saskatchewan","Share of Canada's GDP",0.00183908150237765
2020,"Alberta","Share of Canada's GDP",0.00536621759214116
2020,"British Columbia","Share of Canada's GDP",0.00529047736750563
1867,"New Brunswick","Real Dollars (Millions, $ 2021)",8.92839934849191
1867,"Nova Scotia","Real Dollars (Millions, $ 2021)",9.21355807125177
1867,"Ontario","Real Dollars (Millions, $ 2021)",19.1600044232
1867,"Quebec","Real Dollars (Millions, $ 2021)",25.9199602491108
1868,"New Brunswick","Real Dollars (Millions, $ 2021)",8.92839934849191
1868,"Nova Scotia","Real Dollars (Millions, $ 2021)",13.1358313142203
1868,"Ontario","Real Dollars (Millions, $ 2021)",24.0267719370751
1868,"Quebec","Real Dollars (Millions, $ 2021)",27.8036707013195
1869,"New Brunswick","Real Dollars (Millions, $ 2021)",8.92839934849191
1869,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.5748498443985
1869,"Ontario","Real Dollars (Millions, $ 2021)",27.5596583760123
1869,"Quebec","Real Dollars (Millions, $ 2021)",24.3934572804429
1870,"Manitoba","Real Dollars (Millions, $ 2021)",1.90703620304049
1870,"New Brunswick","Real Dollars (Millions, $ 2021)",8.92842772531774
1870,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.5796745625607
1870,"Ontario","Real Dollars (Millions, $ 2021)",29.3708660382268
1870,"Quebec","Real Dollars (Millions, $ 2021)",22.7014606635378
1871,"British Columbia","Real Dollars (Millions, $ 2021)",5.89783425892039
1871,"Manitoba","Real Dollars (Millions, $ 2021)",1.85214043708638
1871,"New Brunswick","Real Dollars (Millions, $ 2021)",9.41503803519806
1871,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.983089961979
1871,"Ontario","Real Dollars (Millions, $ 2021)",28.5577544412633
1871,"Quebec","Real Dollars (Millions, $ 2021)",22.0479785380202
1872,"British Columbia","Real Dollars (Millions, $ 2021)",5.45566596347791
1872,"Manitoba","Real Dollars (Millions, $ 2021)",1.69514344356914
1872,"New Brunswick","Real Dollars (Millions, $ 2021)",8.61702121122221
1872,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.9385983379254
1872,"Ontario","Real Dollars (Millions, $ 2021)",25.803441009694
1872,"Quebec","Real Dollars (Millions, $ 2021)",20.1790779545163
1873,"British Columbia","Real Dollars (Millions, $ 2021)",5.85585465122365
1873,"Manitoba","Real Dollars (Millions, $ 2021)",1.78929880977058
1873,"New Brunswick","Real Dollars (Millions, $ 2021)",11.8311942260932
1873,"Nova Scotia","Real Dollars (Millions, $ 2021)",13.9812108751572
1873,"Ontario","Real Dollars (Millions, $ 2021)",30.4337686781853
1873,"Prince Edward Island","Real Dollars (Millions, $ 2021)",7.14115033871617
1873,"Quebec","Real Dollars (Millions, $ 2021)",24.3916304452145
1874,"British Columbia","Real Dollars (Millions, $ 2021)",5.87864139486152
1874,"Manitoba","Real Dollars (Millions, $ 2021)",1.70865892433096
1874,"New Brunswick","Real Dollars (Millions, $ 2021)",13.4169900412081
1874,"Nova Scotia","Real Dollars (Millions, $ 2021)",14.3560837394381
1874,"Ontario","Real Dollars (Millions, $ 2021)",31.2641064749704
1874,"Prince Edward Island","Real Dollars (Millions, $ 2021)",6.29911902442423
1874,"Quebec","Real Dollars (Millions, $ 2021)",25.0571179468789
1875,"British Columbia","Real Dollars (Millions, $ 2021)",5.96264329775549
1875,"Manitoba","Real Dollars (Millions, $ 2021)",2.48541141955405
1875,"New Brunswick","Real Dollars (Millions, $ 2021)",14.0028284828736
1875,"Nova Scotia","Real Dollars (Millions, $ 2021)",14.6024068038243
1875,"Ontario","Real Dollars (Millions, $ 2021)",32.6993121175297
1875,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.8627971086315
1875,"Quebec","Real Dollars (Millions, $ 2021)",26.2073864534305
1876,"British Columbia","Real Dollars (Millions, $ 2021)",5.6886174817008
1876,"Manitoba","Real Dollars (Millions, $ 2021)",2.45885577716071
1876,"New Brunswick","Real Dollars (Millions, $ 2021)",13.9698251742201
1876,"Nova Scotia","Real Dollars (Millions, $ 2021)",14.2243167471562
1876,"Ontario","Real Dollars (Millions, $ 2021)",32.6993121175297
1876,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.63180126867713
1876,"Quebec","Real Dollars (Millions, $ 2021)",26.2073864534305
1877,"British Columbia","Real Dollars (Millions, $ 2021)",5.90504719414778
1877,"Manitoba","Real Dollars (Millions, $ 2021)",2.553914324648
1877,"New Brunswick","Real Dollars (Millions, $ 2021)",12.4892937145228
1877,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.8814053516049
1877,"Ontario","Real Dollars (Millions, $ 2021)",33.963456660938
1877,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.53359520181181
1877,"Quebec","Real Dollars (Millions, $ 2021)",27.2205553073507
1878,"British Columbia","Real Dollars (Millions, $ 2021)",6.02144113699844
1878,"Manitoba","Real Dollars (Millions, $ 2021)",2.60425433856747
1878,"New Brunswick","Real Dollars (Millions, $ 2021)",12.4764038128904
1878,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.5722935150177
1878,"Ontario","Real Dollars (Millions, $ 2021)",34.6329078107141
1878,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.55596934836789
1878,"Quebec","Real Dollars (Millions, $ 2021)",27.7570976337096
1879,"British Columbia","Real Dollars (Millions, $ 2021)",6.07710918820713
1879,"Manitoba","Real Dollars (Millions, $ 2021)",3.08557431572353
1879,"New Brunswick","Real Dollars (Millions, $ 2021)",12.4999155471072
1879,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.0578119235838
1879,"Ontario","Real Dollars (Millions, $ 2021)",34.9544318474911
1879,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.50752662998118
1879,"Quebec","Real Dollars (Millions, $ 2021)",28.0147882131198
1880,"British Columbia","Real Dollars (Millions, $ 2021)",5.90291893221057
1880,"Manitoba","Real Dollars (Millions, $ 2021)",2.99809677935594
1880,"New Brunswick","Real Dollars (Millions, $ 2021)",12.1268081413777
1880,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.494941360634
1880,"Ontario","Real Dollars (Millions, $ 2021)",33.963456660938
1880,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.3498552545663
1880,"Quebec","Real Dollars (Millions, $ 2021)",27.2205553073507
1881,"British Columbia","Real Dollars (Millions, $ 2021)",5.63575270291127
1881,"Manitoba","Real Dollars (Millions, $ 2021)",4.43191183229866
1881,"New Brunswick","Real Dollars (Millions, $ 2021)",12.3770169780973
1881,"Nova Scotia","Real Dollars (Millions, $ 2021)",10.4402450633785
1881,"Ontario","Real Dollars (Millions, $ 2021)",32.5283809534423
1881,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.48110365927256
1881,"Quebec","Real Dollars (Millions, $ 2021)",26.0703909393331
1882,"British Columbia","Real Dollars (Millions, $ 2021)",5.31594839589433
1882,"Manitoba","Real Dollars (Millions, $ 2021)",5.80556177028686
1882,"New Brunswick","Real Dollars (Millions, $ 2021)",11.6792354392403
1882,"Nova Scotia","Real Dollars (Millions, $ 2021)",10.0635138595386
1882,"Ontario","Real Dollars (Millions, $ 2021)",30.5896031867884
1882,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.20872750507464
1882,"Quebec","Real Dollars (Millions, $ 2021)",24.5165265034271
1883,"British Columbia","Real Dollars (Millions, $ 2021)",5.28097530367681
1883,"Manitoba","Real Dollars (Millions, $ 2021)",5.76736756070356
1883,"New Brunswick","Real Dollars (Millions, $ 2021)",11.5516193334927
1883,"Nova Scotia","Real Dollars (Millions, $ 2021)",9.96440183828098
1883,"Ontario","Real Dollars (Millions, $ 2021)",30.3883572503201
1883,"Prince Edward Island","Real Dollars (Millions, $ 2021)",4.17690017203781
1883,"Quebec","Real Dollars (Millions, $ 2021)",24.3552347303693
1884,"British Columbia","Real Dollars (Millions, $ 2021)",6.15596533686146
1884,"Manitoba","Real Dollars (Millions, $ 2021)",6.66976766737042
1884,"New Brunswick","Real Dollars (Millions, $ 2021)",14.077812439566
1884,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.5533223034459
1884,"Ontario","Real Dollars (Millions, $ 2021)",38.8619631682583
1884,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.03550658098678
1884,"Quebec","Real Dollars (Millions, $ 2021)",31.5330765119281
1885,"British Columbia","Real Dollars (Millions, $ 2021)",6.15596533686146
1885,"Manitoba","Real Dollars (Millions, $ 2021)",12.856665024581
1885,"New Brunswick","Real Dollars (Millions, $ 2021)",14.3637160010109
1885,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.5570654841448
1885,"Ontario","Real Dollars (Millions, $ 2021)",38.8619631682583
1885,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.03550658098678
1885,"Quebec","Real Dollars (Millions, $ 2021)",31.5330765119281
1886,"British Columbia","Real Dollars (Millions, $ 2021)",6.20260212801555
1886,"Manitoba","Real Dollars (Millions, $ 2021)",12.743151651979
1886,"New Brunswick","Real Dollars (Millions, $ 2021)",14.2941018604954
1886,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.6560554245779
1886,"Ontario","Real Dollars (Millions, $ 2021)",39.156376336777
1886,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.0736549226232
1886,"Quebec","Real Dollars (Millions, $ 2021)",31.77196699023
1887,"British Columbia","Real Dollars (Millions, $ 2021)",5.84816735953531
1887,"Manitoba","Real Dollars (Millions, $ 2021)",12.0076382434058
1887,"New Brunswick","Real Dollars (Millions, $ 2021)",13.4621338741524
1887,"Nova Scotia","Real Dollars (Millions, $ 2021)",11.9326034259755
1887,"Ontario","Real Dollars (Millions, $ 2021)",36.9188668375353
1887,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.33505270426434
1887,"Quebec","Real Dollars (Millions, $ 2021)",29.9564241693419
1888,"British Columbia","Real Dollars (Millions, $ 2021)",6.11002562810716
1888,"Manitoba","Real Dollars (Millions, $ 2021)",12.5453225462098
1888,"New Brunswick","Real Dollars (Millions, $ 2021)",14.0035712823834
1888,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.4667263579331
1888,"Ontario","Real Dollars (Millions, $ 2021)",36.5211632209611
1888,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.57347488146143
1888,"Quebec","Real Dollars (Millions, $ 2021)",29.4622808618293
1889,"British Columbia","Real Dollars (Millions, $ 2021)",5.97622943218031
1889,"Manitoba","Real Dollars (Millions, $ 2021)",12.2706074246174
1889,"New Brunswick","Real Dollars (Millions, $ 2021)",13.6430069028494
1889,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.1927182118398
1889,"Ontario","Real Dollars (Millions, $ 2021)",33.7155500053355
1889,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.18049182547457
1889,"Quebec","Real Dollars (Millions, $ 2021)",27.021866554988
1890,"British Columbia","Real Dollars (Millions, $ 2021)",6.11002562810716
1890,"Manitoba","Real Dollars (Millions, $ 2021)",12.5453225462098
1890,"New Brunswick","Real Dollars (Millions, $ 2021)",13.926299910765
1890,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.465459141999
1890,"Ontario","Real Dollars (Millions, $ 2021)",34.4703758341441
1890,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.28529845790067
1890,"Quebec","Real Dollars (Millions, $ 2021)",27.626833782724
1891,"British Columbia","Real Dollars (Millions, $ 2021)",6.97665732522559
1891,"Manitoba","Real Dollars (Millions, $ 2021)",12.603240074471
1891,"New Brunswick","Real Dollars (Millions, $ 2021)",13.927135121267
1891,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.4653439405504
1891,"Ontario","Real Dollars (Millions, $ 2021)",34.4703758341441
1891,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.28616246876483
1891,"Quebec","Real Dollars (Millions, $ 2021)",27.626833782724
1892,"British Columbia","Real Dollars (Millions, $ 2021)",6.97665732522559
1892,"Manitoba","Real Dollars (Millions, $ 2021)",12.6028656697632
1892,"New Brunswick","Real Dollars (Millions, $ 2021)",13.9268183172835
1892,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.4652287391019
1892,"Ontario","Real Dollars (Millions, $ 2021)",34.4703758341441
1892,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.28267762494604
1892,"Quebec","Real Dollars (Millions, $ 2021)",27.626833782724
1893,"British Columbia","Real Dollars (Millions, $ 2021)",7.06808271740128
1893,"Manitoba","Real Dollars (Millions, $ 2021)",12.6978264885667
1893,"New Brunswick","Real Dollars (Millions, $ 2021)",14.0317045780887
1893,"Nova Scotia","Real Dollars (Millions, $ 2021)",12.5589225660419
1893,"Ontario","Real Dollars (Millions, $ 2021)",38.8619631682583
1893,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.312530969611
1893,"Quebec","Real Dollars (Millions, $ 2021)",31.5330765119281
1894,"British Columbia","Real Dollars (Millions, $ 2021)",7.67705766376534
1894,"Manitoba","Real Dollars (Millions, $ 2021)",15.2659536409803
1894,"New Brunswick","Real Dollars (Millions, $ 2021)",15.2967643631547
1894,"Nova Scotia","Real Dollars (Millions, $ 2021)",13.6912536924771
1894,"Ontario","Real Dollars (Millions, $ 2021)",42.3659134176574
1894,"Prince Edward Island","Real Dollars (Millions, $ 2021)",5.7892208171056
1894,"Quebec","Real Dollars (Millions, $ 2021)",34.3761933535103
1895,"British Columbia","Real Dollars (Millions, $ 2021)",8.07411363397284
1895,"Manitoba","Real Dollars (Millions, $ 2021)",15.5566310743015
1895,"New Brunswick","Real Dollars (Millions, $ 2021)",16.0876104495439
